Report generated on: 12-20-2020 22:34:45
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"","total energy production (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-1-ARM-QBTU.A","        Armenia","--","--","--","--","--","--","--","--","--","--","--","--","0.031160446","0.043802941","0.035889364","0.0195928","0.04071154","0.030819838","0.032169334","0.036536488","0.034304848","0.033196589","0.041199143","0.04120475","0.045665273","0.046917644","0.046331502","0.04568496765","0.04411911962","0.04639953","0.051566047","0.051605197","0.046819248","0.045980655","0.04536061","0.050534947","0.047246935","0.049007438","0.04333727528"
"INTL.44-1-ABW-QBTU.A","        Aruba","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002928","0.0010351116","0.001102766","0.001303692","0.001459773","0.001536860697","0.001637460128","0.001380294784","0.001324018656","0.001335666048"
"INTL.44-1-AUS-QBTU.A","        Australia","3.5637320036947133","4.08831722461276","4.154581168930638","4.5465741158209445","4.842503473930066","5.27421412283995","5.503825419674437","6.108970294535934","5.549077360041672","5.90895420438323","6.53319271716979","6.833614083207586","7.04461035243879","6.993259470668275","7.0918904064750965","7.6925709267591715","7.838569644515058","8.183318110754065","8.613846278641251","8.699226659734544","9.43263052830923","9.9618415634208","10.193259505959428","9.826495924178204","9.834714599236161","10.51727390976732","10.568525146082228","10.981035973435532","10.969347026255887","11.448427477089028","12.307464973369093","12.20377627926656","12.865017580862157","13.946719141091247","14.957389532399727","15.088594462612615","15.697703835319844","16.331678664943755","16.736617758718182"
"INTL.44-1-AUT-QBTU.A","        Austria","0.4770568218942394","0.47086966794668955","0.472787467275151","0.4613845623086844","0.445309167803955","0.46216620558469484","0.4610082824118659","0.4031796986741189","0.5019267496156489","0.5032973957605774","0.4654566967180132","0.47240041922446974","0.49860309559535654","0.5145852965232124","0.49175946276917204","0.5200459973950429","0.4861772957817744","0.4932643635280847","0.5130706539383917","0.5490775617829238","0.5655109670949436","0.557483871291288","0.5570036279757251","0.49150097528181846","0.5164368131820082","0.5083694901426156","0.5250216191422603","0.5517579978524468","0.5524752004861152","0.5779393682967675","0.5453144721220956","0.5051453089819091","0.5935766835351487","0.5670975614864889","0.562919769868823","0.5304429220701589","0.5505818680307253","0.5492509802865455","0.5221322360470672"
"INTL.44-1-AZE-QBTU.A","        Azerbaijan","--","--","--","--","--","--","--","--","--","--","--","--","0.7783578719308978","0.7172807825795485","0.6614062554865489","0.645085406357688","0.6513164736789835","0.6193971835073194","0.7307671384518086","0.840002680013125","0.8365620601021408","0.8802575946053088","0.8788197739298864","0.9047578232572793","0.8876080728263114","1.1814458881783072","1.6568365801372125","2.2132606711852367","2.4662146407088485","2.7545526018061075","2.838242310802713","2.709139674259859","2.601764808625404","2.50710769783312","2.484008545361443","2.5090324055926922","2.466351382720055","2.3477809569559933","2.4024068865502577"
"INTL.44-1-BHR-QBTU.A","        Bahrain","0.22022526400000073","0.2368709599999995","0.2430509599999995","0.25078951000000066","0.24159237800000033","0.27122872000000064","0.29540095999999955","0.33140851000000066","0.29719537799999995","0.29952725311475403","0.3125814665174602","0.3333132424037361","0.28729948915813946","0.3515259839303469","0.34827945983034686","0.3435851948303469","0.333921865594186","0.3977314665381433","0.40370715085373615","0.40756313331153254","0.4149069048551162","0.42458545926153257","0.44510786676809183","0.45209400581940523","0.45737404330813947","0.4867489315271254","0.5112380656271254","0.5278767278771254","0.551433622794186","0.5537786113771254","0.5613717868271254","0.5573950990771254","0.6120481634860465","0.662190316125772","0.6966331506862371","0.6998411895023827","0.6895984394888605","0.6992030419670576","0.7018593545511504"
"INTL.44-1-BGD-QBTU.A","        Bangladesh","0.0535425","0.061926919","0.068085548","0.07231546222222222","0.09960643799086759","0.10331936355555556","0.11254100478723404","0.130109003","0.149763122","0.16518030582513663","0.16353076612021858","0.17323047535519126","0.20442541960000002","0.22201240565027325","0.24416742471038252","0.26365405641530054","0.27220813060000004","0.27474496579043717","0.29569735047540985","0.32458112496038255","0.35052173200000003","0.3737169470628416","0.40764615540163945","0.4569952979581111","0.4965932882162711","0.5318714351875885","0.5827467629945752","0.6256163709693261","0.6939897067551732","0.753303676873646","0.775206644796771","0.7750333642186471","0.8468420097540045","0.8767165159228818","0.916413161888024","1.0198385755292378","1.125547490822023","1.1320416702276186","1.1233092486043963"
"INTL.44-1-BRB-QBTU.A","        Barbados","0.0004188","0.0004188","0.0025587999999999865","0.0025587999999999865","0.004718799999999993","0.004698799999999973","0.004698799999999973","0.0033096882352941313","0.0037337728682170753","0.0034025619096031017","0.0038268472713852016","0.003789872466385202","0.004780992190387619","0.004521661728167302","0.004270544931385202","0.004521661728167302","0.0038111530467054427","0.003517194541038901","0.0047943396535136025","0.0058065136788599024","0.004687145037209325","0.003913129315550489","0.0032136892628210015","0.0032136892628210015","0.0032565309717054428","0.003115758317821001","0.0033488563096031017","0.0028380529178210017","0.002776626021705443","0.002745168517821001","0.002758045917821002","0.0027809511178210015","0.002874363421705443","0.0029984831178210014","0.002761601117821002","0.0029277635178210017","0.0030548480847054425","0.0029650664228210014","0.0030325861688210013"
"INTL.44-1-BLR-QBTU.A","        Belarus","--","--","--","--","--","--","--","--","--","--","--","--","0.09687781755509817","0.09698019448199512","0.09612772823913383","0.0939901564687768","0.08896900089151122","0.08553693473486183","0.08649917069387739","0.08641217181491366","0.08726326894346581","0.08704365048166672","0.08559388887156305","0.08426457542520725","0.0851309691625475","0.08208186613346852","0.08262816919346852","0.08220766449346852","0.0819277575907109","0.07824733791553032","0.06821780392317302","0.06813488358148302","0.06835000776632362","0.06951024271297301","0.06915596247297301","0.06086207393470558","0.07567833646879683","0.07872557363427121","0.08091732252437031"
"INTL.44-1-BEL-QBTU.A","        Belgium","0.2998786949922619","0.29983663443078296","0.3354620851745491","0.4072337737815998","0.4506428218684442","0.5122634820369738","0.5452069533069652","0.5384844712725713","0.4983652508822014","0.4637840825219262","0.45817094174892525","0.44963928556835775","0.4465309567695615","0.4250260812","0.413101293","0.421080384","0.43971900695","0.478691677","0.468360824","0.498015116","0.49217902417","0.477162309","0.486956143","0.485848394","0.489449348","0.497025827","0.496797088","0.519467294","0.5034409212","0.54598172797725","0.56901576914548","0.589053774534645","0.528296908","0.5609240263","0.483285956","0.41900754","0.5885167203","0.5924971658","0.464123763"
"INTL.44-1-BLZ-QBTU.A","        Belize","0.00041552","0.00041812","0.00041816","0.0004208","0.0004176","0.00041788","0.00041784","0.00041676","0.00041296","0.00041728","0.00041608","0.00041744","0.00041368","0.00041236","0.00041264","0.00082496","0.001034","0.001103004","0.001070685","0.00117599","0.00112445623","0.001101539132","0.001072976829","0.000783513","0.00081575312","0.000827967195","0.006663983219","0.008206467626","0.009525926153","0.010325911272","0.012007552743","0.011351924973","0.008774480123","0.007745298016","0.007043331245","0.006905321094","0.007041595032","0.007135329542","0.00706521034"
"INTL.44-1-BEN-QBTU.A","        Benin","0","0","0","0.008960000000000055","0.015729999999999914","0.01792999999999997","0.01792999999999997","0.015689999999999957","0.011239999999999925","0.008967431693989012","0.008967431693989012","0.008967431693989012","0.012588799999999917","0.013002775956284067","0.013226961748633793","0.006725573770491759","0.00451667999999997","0.002934841300546429","0.002262251923497253","0.002262309923497253","0.0015715219999999897","0.001589966546448077","0.0018138323387978023","0.0009169931693989012","0.000010016","0.000009999","0.000049595","0.000039536","0.000039416","0.00001952","0.000019512","0.000019432","0.000019032","0.000028623","0.00002853","0.000065233","0.0000932432","0.0000561993","0.0000473408"
"INTL.44-1-BMU-QBTU.A","        Bermuda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.44-1-BTN-QBTU.A","        Bhutan","0.00006315745659442132","0.00007466393158077903","0.00008578840656713673","0.00008697988155349442","0.00009015505082750818","0.00009024418695633468","0.003147070252136982","0.012199747673547978","0.01581585784459399","0.015987160523123836","0.01607228520165368","0.016297825880183525","0.016641286755719836","0.01729867376733386","0.01816554576324711","0.018735639244879955","0.020211297763247107","0.01948339998773975","0.01920387089822533","0.019372231808710907","0.01955657171919649","0.02106905001361833","0.0233730220917998","0.02643291775827502","0.024571186264636818","0.027611969081749222","0.04589465046748998","0.06561241326506527","0.06929237733210682","0.06892016698772256","0.07224129709784034","0.069416498750878","0.06582944745736172","0.07314918731990443","0.06936118531140732","0.07347335866533089","0.0747079800239257","0.07317413595043774","0.06583151545002851"
"INTL.44-1-BOL-QBTU.A","        Bolivia","0.1479238600000002","0.13575199800000023","0.1515719299999999","0.15040328000000022","0.15659408000000016","0.1510891209999998","0.14833048999999998","0.147817516","0.15769780400000014","0.1686308945901641","0.1704915448196723","0.1689540888196723","0.17782349400000017","0.1708368949344264","0.1772340742786887","0.19785227336065594","0.20112319297950843","0.20455944294672154","0.21177359428278716","0.18529047425","0.2161878826","0.2767948915","0.3210534759990566","0.3628618452560416","0.504752990219","0.590867743659","0.620261717116","0.656345122804","0.657705217851","0.57227195637","0.63866677843","0.69262655296","0.78789161754616","0.89832722507495","0.92208173698","0.9079459183875","0.8709840172575","0.853757851014","0.813320800405"
"INTL.44-1-BIH-QBTU.A","        Bosnia and Herzegovina","--","--","--","--","--","--","--","--","--","--","--","--","0.057448218338777744","0.04300295249360712","0.055620869916192306","0.09249983893039623","0.07727901514169004","0.12612566464356903","0.14800056872886644","0.15419641301746712","0.15930322323611054","0.1624959473136313","0.16867505767287166","0.1491054766604354","0.14105180629535213","0.14297354472700696","0.14299205892358577","0.12808029117974007","0.1455011825184688","0.15749365043991956","0.17021960534053174","0.14518340770589272","0.1407869945284465","0.15879145333064365","0.14646233583088283","0.14013978357868037","0.14589068266362784","0.139109215793947","0.16312362861878196"
"INTL.44-1-BWA-QBTU.A","        Botswana","0.008262057228150871","0.008484743814840564","0.00924191255422266","0.008796519178115546","0.008751979840504834","0.009731845267940489","0.010912137714624346","0.01084532870820828","0.013562228302461688","0.014764790417950903","0.017682117031452515","0.017459420343398955","0.020064971593625584","0.01982000523676667","0.020064971593625584","0.020265398612873787","0.01621231889029903","0.01728126299295611","0.02057717397614877","0.01601189187105083","0.020933488677034463","0.020376746956900567","0.021222994371504086","0.01832793742680783","0.020287668281679144","0.021935623773275473","0.02142342139075229","0.01843928577083461","0.020265398612873787","0.01643501557835259","0.02200243277969154","0.017548499018620378","0.032768198812678395","0.03333450653281148","0.038240847264506814","0.046562168917969694","0.04196660017482033","0.04962098805446473","0.05551059174437252"
"INTL.44-1-BRA-QBTU.A","        Brazil","1.9806621549442254","2.084971955296771","2.340262941076698","2.707370839248617","3.286701012592443","3.6392357974471268","3.639588079751012","3.70315869584778","3.7979034332003354","3.9926192510178673","4.031686114864789","4.206990546155407","4.238808830199121","4.358551510993175","4.558087668110381","4.770614446769589","5.166544862226196","5.42739851427918","5.811252236055805","6.1907199293005375","6.621395092053217","6.429002923823859","7.000481575108523","7.357245853349021","7.4871474794445945","8.042588598154408","8.420774663467483","8.846277914643967","9.221385683592645","9.531708748111534","10.112688915470306","10.46705090968409","10.34784949045329","10.295428765065408","10.809236169391118","11.158591264541682","11.58972534094547","11.933350274132124","12.150780392814994"
"INTL.44-1-VGB-QBTU.A","        British Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000010838916","0.000013223476","0.000012951276","0.000012985301","0.00001294311","0.000014519002","0.000014383456","0.000014353854","0.000014184032"
"INTL.44-1-BRN-QBTU.A","        Brunei","0.9457830499999983","0.8064501249999985","0.7641141250000021","0.7897421250000001","0.7360244500000013","0.7103194000000004","0.7357213999999989","0.6895635899999986","0.681277156000001","0.6717178807347144","0.7236045599258119","0.6807583083203713","0.7040777246058406","0.7120365472183929","0.7229530307434897","0.7506041444565447","0.7270496480914255","0.7413882498742702","0.70270485039618","0.7750390695402969","0.8162510166616807","0.8367914281434441","0.7928733913693822","0.8280745854695477","0.8505502817948439","0.8631596662104637","0.9724588379777048","0.8634900856341801","0.8272594255814696","0.7308099911070769","0.7518498175855779","0.8145146144102919","0.7701390079425562","0.7229868256047953","0.6710801288875043","0.708250451170357","0.6813245467940539","0.7060274926936091","0.6990290340384524"
"INTL.44-1-BGR-QBTU.A","        Bulgaria","0.29496586402579966","0.3186996230919938","0.3464970410602435","0.36767915133947804","0.38010902322239803","0.3621535954443681","0.3791976215056016","0.39415464637222114","0.40849923891632667","0.40633877615246794","0.3681040827254332","0.3358615499407356","0.3286232797991046","0.34551641113164344","0.35309828275815974","0.3938537403034366","0.41702049873867475","0.39056959604046115","0.3922780595812685","0.3484423978629478","0.37908480954892715","0.3809195156507659","0.4039063727868963","0.3735417140594546","0.37688900515540014","0.4971748859428407","0.41512681904277005","0.3634970787540615","0.3711609638688659","0.35958143633550305","0.39436454138619775","0.4445965405481702","0.431005700877952","0.3982647645801267","0.459558512196138","0.4947418546358837","0.45133899692403806","0.46172394725524823","0.4676830593434821"
"INTL.44-1-BFA-QBTU.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0.000093618","0.000135668","0.00020684","0.000484523","0.000742752","0.000969328","0.00117876","0.001174495","0.000795366","0.001257798","0.000989497","0.000547649","0.000651072","0.000972","0.001006047104","0.000994580532","0.000792141259","0.001090234852","0.001326082342","0.00127830624","0.001190232","0.00087444","0.001008696","0.00110723305","0.0009619365","0.0009906097","0.0014337296","0.0014584179","0.0016596592"
"INTL.44-1-MMR-QBTU.A","        Burma","0.08672258515938923","0.08214505853147637","0.09388014324253273","0.09787281073175089","0.10713695224943148","0.10769161693202546","0.10566804796048765","0.09157571668396725","0.0796297275410553","0.08772558806127388","0.08389309273708885","0.08609441345492483","0.08530534003322866","0.09158462638736518","0.1020502881081082","0.10100009009687816","0.09606142764253443","0.09487686258613841","0.10120583915531275","0.08921302509082489","0.1658949550919225","0.2763609670273357","0.3802009431397576","0.4226391539768776","0.45499644408992834","0.5642172899517325","0.5634512535701137","0.5949306452902934","0.5562489003666156","0.5276482764679068","0.5572699402194907","0.5743993371349456","0.5793438149312259","0.6009634130666696","0.7041997556809921","0.7829015343607697","0.8466363076679514","0.8500859387632973","0.8436160579849464"
"INTL.44-1-BDI-QBTU.A","        Burundi","0.000020776","0.000020906","0.000020908","0.00024196","0.00040716","0.000480562","0.000637206","0.000979386","0.001063372","0.001064064","0.001113014","0.00114796","0.001075568","0.001113372","0.001176024","0.001206504","0.00120978","0.00122556","0.001111473","0.000991922","0.000999698","0.001177962","0.001281798","0.0010125","0.00090144","0.000949905","0.000912548","0.001146544","0.001093794","0.0011712","0.0014331564","0.00131166","0.001398852","0.001412068","0.0014265","0.001369893","0.00143096","0.0018426","0.001491125952"
"INTL.44-1-CPV-QBTU.A","        Cabo Verde","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000020618","0.00005158","0.000061872","0.00007238","0.000071491","0.000081576","0.000081808","0.000081608","0.000061998","0.000061038","0.000050625","0.000060096","0.000059994","0.000069433","0.000069188","0.000059124","0.00006832","0.000039024","0.0002429","0.000675636","0.000791903","0.0008559","0.000792115","0.000766256","0.000690975","0.000810256"
"INTL.44-1-KHM-QBTU.A","        Cambodia","0.000509012","0.000554009","0.00057497","0.0004208","0.0003132","0.000365645","0.00041784","0.000468855","0.0005162","0.000563328","0.000644924","0.000667904","0.000692914","0.000711321","0.000732436","0.000752776","0.00079618","0.000582141","0.00050985","0.000449944","0.000479447","0.000320323","0.00030519","0.000496125","0.000420672","0.000589941","0.000644735","0.00064246","0.000610948","0.000569008","0.0005395068","0.0007218988","0.0050939148","0.0097346823","0.017624883","0.0188364947","0.0243567856","0.0254582829","0.04342544272"
"INTL.44-1-CMR-QBTU.A","        Cameroon","0.1402837999999995","0.20759086999999868","0.2578407119999992","0.26857156000000176","0.3158766399999988","0.4256158649999972","0.40826446199999905","0.40173411899999734","0.380541941617976","0.3962171744561905","0.3766727637849804","0.3597377114105714","0.3319126888988751","0.3019045063890208","0.261801892147847","0.26908323094492437","0.264503307522563","0.30046826180333897","0.2941509589129356","0.25085785568011204","0.21942052313476929","0.20193630445563876","0.18362366308405412","0.18082485088567507","0.18252807929956347","0.21678328190106758","0.23291724893895052","0.2189586310284698","0.2198285952076311","0.20719844511700672","0.19061121274207282","0.18232766721029045","0.1879482064044938","0.17824683918377116","0.22209020350508404","0.2785373212765098","0.26732293455240363","0.24495987617378348","0.2664134214960272"
"INTL.44-1-CAN-QBTU.A","        Canada","10.152659008600283","9.962025314481574","9.959678784599504","10.212687901215059","11.152801608050332","11.811525634985836","11.721213251141014","12.361191933073405","13.182191746643378","13.081588202524966","13.154551213712498","13.686802411522333","14.231600282667381","15.128345526859611","16.05674858012244","16.522617426664407","16.912045622546067","17.059540694446508","17.046444335199425","17.310248937859615","17.777789320762714","17.893705188499148","18.243696215122498","18.16169385018041","18.552253970855332","18.767042929637494","19.110502062170628","19.41980707233289","18.94318609376896","18.293332607685723","18.28831789684107","18.701969571219877","19.115983280332006","19.93272917758111","20.781661180856013","20.89348234680757","21.142231045086763","22.668429141708664","23.691571618044847"
"INTL.44-1-CYM-QBTU.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000036928","0.000131644557","0.00014716616"
"INTL.44-1-CAF-QBTU.A","        Central African Republic","0.000685608","0.000679445","0.000710872","0.00067328","0.00072036","0.00062682","0.000793896","0.000760587","0.000763976","0.000771968","0.000790552","0.0007827","0.000796334","0.000793793","0.000814964","0.00082496","0.00083754","0.000847679","0.000825957","0.000828306","0.000846683","0.000847306","0.000834186","0.000840375","0.001241984","0.001329867","0.001378741","0.001344224","0.001340144","0.0013176","0.0013082796","0.0014214508","0.0014216904","0.0013109334","0.001601484","0.0015693196","0.0015639008","0.0013856352","0.0013656"
"INTL.44-1-TCD-QBTU.A","        Chad","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0821496","0.3895944","0.4023552","0.3596736","0.32843616","0.29042208","0.27210768","0.2790528","0.26184288","0.23862384","0.2277609541","0.275590551","0.2801475957","0.2604436176","0.2916184809","0.300725136"
"INTL.44-1-CHL-QBTU.A","        Chile","0.27071716731777234","0.2868999276228944","0.2625721814083412","0.2574882691908196","0.2659111479510332","0.2699224831136189","0.2565801558352307","0.2603249131240194","0.25520518748854243","0.2556446579443222","0.29782241687326444","0.2895305267692695","0.32167276606240175","0.32722776764216543","0.3253427514241052","0.3489048331444272","0.33243925302192584","0.33270747788832084","0.28811987719874704","0.22417833708085982","0.27824357917751485","0.3125248577539577","0.3455097889705298","0.32760394277444954","0.32241200788855456","0.3789802974562515","0.394978515353019","0.33445607413720246","0.3552400922673015","0.38356439118879615","0.3383526386320227","0.3447882173221583","0.3208180789206586","0.3573135877691901","0.38928935882662885","0.4112113929639815","0.4137398018469319","0.41756554615319336","0.4442525410024524"
"INTL.44-1-CHN-QBTU.A","        China","19.539498334856923","19.35862463293249","20.436553062259705","21.85772740185779","23.91805068270356","26.28411239974043","27.068472535232466","28.04418039560709","29.37804595469739","31.196935500331143","31.876344114755682","32.1297684731405","32.908845962113055","34.04988309972634","36.214716095805684","37.95612246025519","40.031098849721474","39.42453378809596","39.05946421541316","38.8211690063426","41.261591256137685","44.01149048245507","46.202606209039416","52.76437557871977","60.32711672476969","66.77992211281041","72.18678345075122","77.52234636859876","82.35258226946327","87.79838228422174","97.03274874506714","104.94631349644614","110.9880874459006","113.40302060717796","114.79119208401661","114.3024716571719","107.11677441248567","112.28091705401545","114.93179894253129"
"INTL.44-1-COL-QBTU.A","        Colombia","0.6601918501095938","0.6697377280574911","0.7537399108362277","0.7824834040879959","0.9288100669449678","1.014316850472796","1.3819080355576718","1.5469264015688327","1.609075913832046","1.7736300450221494","1.9218090339526215","1.8653920456583026","1.8894906833307605","1.9816134651296824","2.0544461815497264","2.429558245765879","2.6587446955473726","2.7849868406111438","2.982240547639846","3.1458517055277806","3.008760631164222","3.0063612175900616","2.930498010782448","3.027700493098275","3.1415247205619115","3.2755756732359944","3.5018745757969847","3.5334795178943623","3.9263108284426496","4.075570265546877","4.416550217117034","5.061696664474556","5.2346485032970245","5.316926979075216","5.353335334446738","5.322545242812065","5.1833602902769185","5.192842508358428","5.062689418387703"
"INTL.44-1-COM-QBTU.A","        Comoros","0.000020776","0.000020906","0.000020908","0.00002104","0.00002088","0.000020894","0.000020892","0.000020838","0.000020648","0.000020864","0.000020804","0.000020872","0.000020684","0.000020618","0.000020632","0.000020624","0.00002068","0.000020426","0.000020394","0.000020452","0.000020402","0.000020666","0.000030519","0.0000405","0.00005008","0.000049995","0.000049595","0.00004942","0.00004927","0.0000488","0.00004878","0.00004858","0.000028548","0.000019082","0.00001902","0.000018638","0.000018464","0.0000036852","0.0000036416"
"INTL.44-1-COG-QBTU.A","        Congo-Brazzaville","0.13906191199999993","0.17680440600000127","0.19020719599999947","0.18668197999999925","0.25929202","0.2582627360000006","0.2542369900000005","0.26444922499999857","0.3075819973333328","0.3500908182991291","0.3531457137765628","0.3340600944796594","0.3724477597777771","0.3855156624155022","0.3828347697963968","0.3999465735713411","0.4297190576684874","0.5578537721347896","0.5815806745199342","0.5925599989071028","0.614625853814814","0.5598209302955974","0.5472137323805293","0.5384831419035003","0.5138043327065058","0.5023133797277769","0.5297672634127495","0.4621868471310354","0.5219606174359129","0.5990076323957995","0.7654862268805188","0.6703409506715937","0.6192038856707023","0.5893247245621424","0.5692818836194081","0.5798337623160282","0.49207916163788834","0.5918517313994002","0.791833587863484"
