"Data Source","World Development Indicators",

"Last Updated Date","2020-10-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bahrain","BHR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","6113.89150169842","7463.38064081065","7786.92810707763","7811.03331564222","7706.53616707312","5655.26018760288","4784.35740700722","5187.69277771549","5753.59883854537","5847.92690183854","7420.53224504758","8119.71590263938","7827.39262555152","7946.12398005345","8282.78991289714","8868.19028210242","9094.04736771564","8861.63366839792","8526.84847444238","8567.0666068249","11424.1119449789","10620.755024096","10666.3921385159","11830.8315704774","13316.5365167851","15434.4797075118","16650.9748201921","18344.9835618023","19725.7048417128","15286.537647524","16636.8264338686","16790.9207746324","19925.2320605068","20612.5166343294","20609.7919257618","19047.8977475547","19365.2605546626","20219.7382473879","20094.2843705576","","",
"Bahamas, The","BHS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","5458.0488431159","5599.23785702753","6211.50320126472","6683.32619302078","7734.40937237314","8680.7024601897","9066.77555171264","9840.71681882485","10116.50710268","11020.3550498427","11005.3936910287","10636.2319239626","10757.3717468855","10299.9879289474","10582.4671114154","13133.8713934734","14935.1013270823","20316.1639869626","21582.334667861","24123.3766385168","24870.7898424612","25081.7768882728","26433.5411290183","25978.0629125927","26001.5652188543","27751.3358669362","27937.189370046","28694.8696884843","28294.0645726567","26118.5030928326","25824.3779829236","25501.2309756884","27292.0347075592","26718.3386108955","26132.9080357416","26376.4174788356","26074.6595626548","25767.1692483531","24321.4953367811","","",
"Bosnia and Herzegovina","BIH","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250.92207022308","394.92553738297","658.498194289845","883.257048213072","1269.69261818381","1385.49596448515","1541.9995080882","1580.41863680515","1790.51047293144","2204.32704790871","2720.07467529886","2855.93142431268","3214.11649973982","3831.19155518403","4713.47811235183","4336.35461374827","4124.34187899658","4430.36172382374","4093.11037716978","4441.65940716097","4526.93196970682","4005.35285918105","4226.05230844118","4573.64788240426","5176.74836067831","","",
"Belarus","BLR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439.90168300112","1379.47388158112","1263.27675763874","1173.28759303319","1243.9587604445","1184.21191874358","1293.93932390474","1029.42734330776","1089.14318322934","1067.1103957067","1271.67996256093","1570.32805063197","2042.28800098107","2683.55354707592","3291.86429561645","4021.9924002499","5406.46115971496","4522.64288353931","5034.31920884021","5403.14449516908","5739.08539977573","6477.84997365546","6822.36592501777","4826.27167795521","4066.91952553597","4685.516511684","5153.21210115544","","",
"Belize","BLZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1283.82409272906","1235.07596368844","1085.49887383826","1109.20891480691","1196.50641913688","1139.44362604722","1238.37628450502","1470.44765833469","1636.64034536002","1834.99549986259","2019.60265234232","2129.74295633778","2427.56844297935","2568.21646303366","2612.81897919854","2733.82246940641","2738.99595827808","2711.96660856499","2723.34447957182","2727.89721616119","2665.44437788276","2644.54558160275","2754.7552755892","2786.38826649059","2825.013279677","2907.61509432422","3007.93417716037","2942.58281887045","2940.97507526318","3097.68822006196","2973.72338388932","3146.6786695175","3262.72712910592","3385.28366765081","3495.06510453734","3787.66108099392","3787.95228975874","3703.76843490157","3612.14956208241","","",
"Bermuda","BMU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","468.175008405071","534.280764126697","599.278338361572","659.28407509999","633.704852654816","839.198429768189","775.076163782067","742.756218134292","845.214109916325","727.138631540429","523.772715178085","564.172833017563","583.626795685272","581.508760346218","591.042828407714","657.511738296026","688.026978624939","685.755353613643","705.038258953123","776.834030099189","838.899435282184","884.01395351831","941.780610955418","883.682690019622","857.149321932758","820.273395568189","777.722357501125","759.598699101879","783.318957939049","808.763440655599","924.019869393154","1038.19041233016","1345.24252805821","1415.49844685059","1543.19844579497","1783.3966684688","1946.60206201194","2151.59444575234","2312.06720677726","2412.01913195324","2494.19603721195","2616.65848649831","2735.04591397353","","",
"Brazil","BRA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","398.053947557483","452.860826650255","525.973644242581","690.284997011681","892.182582868811","1013.68808382876","1216.87485498341","1373.47851047381","1514.4912668313","1642.49001370742","1646.27404673327","1788.47877830205","1844.16252240611","1267.02377900752","1275.86951269973","1328.08892198784","1593.35914198496","1730.28746559764","1908.33252874407","2693.95313532631","2616.39337347881","3404.12551467748","2235.38458310181","2388.34667083112","2945.16659419338","4133.21034435554","4443.58450921595","4511.52155009077","4283.98906775185","2883.79768525184","3154.52270426546","2646.12508934115","2357.83858099091","2566.03125497632","3017.37179162571","3969.22473490726","4891.54163820881","6100.64823210584","7270.8748148035","7274.15417951269","9343.4189363763","10986.5031573698","10301.7539094475","10407.0928957116","10193.5708343143","7486.55012622055","7396.63387786851","8417.92490918151","7483.43466888086","","",
"Barbados","BRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","5381.04654190994","5889.88518592069","6255.96874138008","6965.28619602569","6866.45241827713","6907.50257446559","6723.9588866851","7032.57402970948","7288.53081962192","7352.82536897855","7779.5733702088","8217.48412524518","9263.54041538354","9585.36439194712","9860.08906824441","9770.41582491776","9868.59636789518","10098.1760122006","10790.0340919238","11823.1875378403","12802.0502101977","14318.3269523851","14393.5191475273","13609.1074766216","13987.6330963908","13629.9232495112","13852.829198394","14109.5040910607","14145.3336694589","14138.2090658122","14474.6287890122","14905.7289497417","15199.6133347295","","",
"Brunei Darussalam","BRN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9017.90417786684","9549.87897440366","10933.0722381431","12035.7211435369","11429.4620609235","11123.0621822644","12446.1769981942","12942.3441184158","12969.7312198517","10336.9819904289","10913.0123960995","12515.0662363829","12120.4159511234","12957.7404300902","13937.3502986324","15788.054135261","17815.6353565349","20767.9726895925","24082.2370564461","27620.0762017877","21484.7867284509","26446.0944796573","31823.1226892758","33576.2136307718","33632.6499873459","32026.4102308335","25944.8184614605","24166.3630146772","24625.5269252638","24019.6100425007","","",
"Bhutan","BTN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","229.445942955229","236.611955277698","218.827378271774","233.607222646841","263.712516213267","266.331884913366","301.282278410667","389.015701955562","441.520523634131","443.204910222675","473.377836044655","376.345716198825","363.485078486029","349.499155434524","421.32295164786","438.377786673965","459.000221785039","542.469469596617","504.140449959401","530.39026274664","648.118832015013","694.665726808343","760.103966864876","851.980535042952","947.156333043144","1101.53503081787","1199.26583985003","1550.22528464944","1587.69611545277","1561.07281332041","1880.50152952382","2127.05483294192","2081.52916751387","2059.46648750941","2206.71777631945","2267.83285967139","2369.88149854078","2677.09349174601","2640.83776498574","","",
"Botswana","BWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","958.569576410414","1033.45473583468","933.044753434106","977.887756280812","948.479696274006","829.781535240652","1008.30509864818","1297.17454882952","1706.85754371516","1915.598854383","2488.42702429995","2625.86858665404","2710.16882202795","2771.39899031512","2404.428784532","2729.96801238224","2605.73753373573","2749.58851601085","2746.10181341884","2861.21165604028","2898.73430551044","2857.68042906248","2414.22477241072","3097.4824244922","3523.95217844828","4002.01033701301","3860.70238290661","4059.60384069786","3990.26717271733","3638.65794805738","4603.54969420124","5860.43115330301","5374.32991315598","5295.80431268662","5858.652203363","5155.89336206281","5166.09837663578","5716.92704298449","5852.25713787499","","",
"Central African Republic","CAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","311.743935415549","271.899882658841","280.596538807507","237.156395691176","226.574269290623","306.105106573779","386.078686573599","397.039695016964","412.71472825953","399.140701721962","459.261623629382","430.227968983397","429.364963181679","376.561615330734","245.609898287075","315.903854790992","273.45552462258","251.425347015633","254.012245314495","259.374373514059","230.515777208442","231.309812597606","240.561595951701","272.144132199722","295.701754898468","306.890632811626","328.033095456062","373.357065457105","422.616937462438","428.790357917314","437.565333749334","486.153118458574","494.023918309342","305.743342655143","345.414964890404","314.634202853353","338.632396664226","397.763531829373","435.555329117596","","",
"Canada","CAN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","3409.8640650169","3753.35515476567","4253.88326439183","4832.63810278525","5709.23794812489","6147.71517286676","7229.31810962307","7283.55212577488","7433.55812338288","7932.79404723087","8757.04626919981","9763.69401144911","9871.59147279267","10711.4569130432","11101.8253824875","11340.5637145535","11699.371103086","13247.6463292805","15347.4571310398","16731.9763368604","17195.5697627387","17586.9189438225","16735.3141123533","16171.4856902165","16021.1229398044","16630.8615009918","17030.6728754689","17602.2734500725","16843.1906682017","17924.487385891","19531.8358855106","19045.0841402203","19641.0253342126","22951.8140648689","26083.4368196723","29546.5003133287","33091.6395243791","36480.6108039475","37759.1454342431","32922.0459742531","38584.9189702001","42476.6369169455","42856.4594623388","42898.5552684412","41435.3624613536","35215.3658385292","34217.1871738967","36907.6130115922","37653.2813630371","","",
"Central Europe and the Baltics","CEB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1867.4278248785","2222.37140791768","2876.48120297361","3051.00465433998","3014.22646259867","3322.04517723761","3204.60580925913","3182.26872700957","3510.29080330495","3969.80081875617","4731.67162304528","5672.04713877315","6715.09157669252","7581.35627405984","9601.53460557781","11799.4977190034","9908.18965288792","10069.2736366717","11081.6254340952","10440.5304322777","11055.4503847858","11420.1250468029","10068.6086927732","10275.9803163842","11434.6785326856","12834.0690659097","","",
"Switzerland","CHE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","3244.80959211353","3868.05981840382","4684.21511847159","6311.83902429438","7301.63946636163","8420.55448572686","8980.07117350421","9587.9373237799","13389.498259264","15175.6957569149","16094.3520086809","14790.2106193201","14879.5793048914","14752.0291069663","14188.7654265977","14199.7159671644","19991.5235816829","24581.2826231299","26428.0863451304","24838.4036062546","31007.7139153647","30894.1039598027","31619.0691139621","30809.4015450216","33702.8867453324","39938.747268411","38622.7055473426","34274.130807134","35378.1350346","34693.1639011643","32746.586732992","32046.1085464178","33659.298381537","40905.1643789881","45327.1139418125","48046.7381071488","50118.774965285","51180.5498908048","53001.6891532484","56383.7604264507","63545.9538822443","71179.0376490644","68123.482301896","69084.8907300956","68813.5513712904","67085.399417311","64061.5916779827","64629.7597451149","65569.265981801","","",
"Channel Islands","CHI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","792.825078220496","959.48899874432","1041.4258371534","1404.60481183196","1281.8383721039","550.201044389036","751.815111499878","1052.37886689325","1194.82935975602","1614.14864477663","2128.66081727142","2517.53936757876","1713.08451849066","1300.58995018356","1215.43346246294","997.620607490269","1090.00917014044","1299.37171590013","1476.4303159933","1664.03995600154","1878.15578708357","2153.25157155015","2646.77118219646","2855.37992698385","3205.82973109032","4084.09843104948","4276.73121274306","4617.99786501559","4484.47221525569","3976.89283693047","4005.91742436929","3671.22118186145","3572.81692844237","3698.91903017546","4493.59973366569","5449.15089342968","6022.04393150229","6812.97518404084","7445.89275106789","7409.29402922774","9160.48609290284","10595.7982103468","11439.5919915978","11878.4741032995","11187.6353039795","10617.5919846246","10769.6908204498","11366.4436284389","11844.5617786525","","",
"China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","104.184348283257","109.128969684811","120.941534296567","143.621440543904","143.083712828568","156.574526099227","142.916888091074","159.555513314856","132.97262564329","148.548111815095","154.175888956354","155.602986116858","165.19479882737","188.37354310952","213.140511456227","251.105960496155","245.387783128399","217.446415914854","248.237381596136","269.13569358556","271.305627673999","290.354113402754","322.41577668888","328.608017590535","412.018798406607","518.53870197137","601.117527854123","661.413816201682","695.733026400398","729.529731938024","791.717655461957","866.251629719","949.815152968697","1060.44883635912","1213.13288316959","1388.43711297462","1642.55538209515","2074.92065364256","2579.13794370962","2910.9734472481","3362.86323821508","4002.01095397059","4591.28462322691","5139.66361598461","5716.80936474318","6055.25565796829","6138.71812789001","6648.52852946484","7709.67155877119","","",
"Cote d'Ivoire","CIV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","271.886802446121","305.462310430942","392.76906534916","465.396248960016","556.157867688993","636.536213324445","816.497318392489","960.508788092252","1034.86680832666","1096.21512377757","847.296298645104","728.079094115375","605.792168280734","601.400084005764","574.472763788575","754.016667680911","785.630182545963","770.323204944347","672.24924792377","709.562734499629","681.193292166983","710.396809774722","676.997730427386","509.58354426711","662.407944268754","721.03146719266","689.023579689892","735.129147906368","696.47367531516","555.639228411977","556.715165733928","593.813159110402","703.292091802142","775.002356641576","828.682839129453","824.742108967441","940.647005010277","1091.77389753264","1094.58249154885","1093.10959669264","1064.90391550286","1115.42046511477","1271.35347865877","1445.9126073513","1861.68293652763","1902.84171935227","","","","",
